step,time_hours,state_idx,state,action_idx,action,next_state_idx,next_state,reward,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages
39,39.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,23.346784726724692,17,31,5.145643239347747,66.03400965041877,1
40,40.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.96261641505179,10,79,10.670635938939588,78.80663434455278,1
41,41.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,51.32705835704249,14,79,0.0,0.0,1
42,42.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.694269759170894,10,79,6.224483673309344,102.18866629305067,1
43,43.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.46877079491377,13,79,0.0,78.44174481990113,3
44,44.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.773522922922666,13,79,8.795210269453603,67.18785708620732,0
45,45.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.67628745482162,15,0,0.0,65.45708242016305,4
46,46.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.026646764856096,11,48,0.3677362142369474,68.1609233291159,3
47,47.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.6780128920132,7,48,4.743859748440598,0.0,1
48,48.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.224901700782645,12,48,5.951899933238388,135.69100687782117,2
49,49.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,51.298834272227715,9,79,1.2601208382512021,70.08126968569681,1
50,50.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.24055258809544,8,79,2.227430138856528,108.46480990143107,0
51,51.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.83055736115001,12,79,5.162012233364956,65.54032792379522,3
52,52.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.170213559822898,13,79,0.0,98.09567142581925,0
53,53.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.80323428106433,9,79,0.0,97.13867646312565,4
54,54.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,22.337494058510153,12,79,4.868963807431845,51.93049959167166,2
55,55.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,53.46899555206811,9,79,6.070954873487197,47.702815560939186,2
56,56.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,23.129705954156165,7,79,0.3242607046731823,95.92837343633384,2
57,57.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,26.642482979115897,9,79,4.177018379802488,69.71829092091161,5
58,58.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.645446870425424,11,48,0.0,68.79717076807309,2
59,59.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,19.693264161610117,10,79,5.170219580212953,93.3439626553506,2
60,60.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.76828657198861,9,31,1.0265928926805807,38.87825947082666,2
61,61.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.381617892381136,8,79,0.31164560793432095,121.43040506865083,1
62,62.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.597165597251422,5,48,10.65521854203147,126.84444876510909,3
63,63.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.30349278617104,10,0,5.09243561805804,147.98218481873454,2
64,64.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.798896545197163,7,79,0.0,87.47799734954984,3
65,65.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.136054896057395,12,48,9.472787369563754,57.500340536787505,3
66,66.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,34.773050439362706,14,79,0.0,103.08641611999148,0
67,67.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.74232918373466,9,79,0.0,0.0,1
68,68.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.86958504693383,7,48,0.0,41.78731899646258,1
69,69.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.58895778375442,7,31,1.6709771458566787,39.43101247820823,1
70,70.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.89942888974334,4,79,2.3110309872249375,47.67292307431315,3
71,71.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.65176306218472,12,48,6.634870755960164,31.00564644729942,2
72,72.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.946123191708146,14,79,5.949246865357827,47.34150605689287,4
73,73.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.152057540418895,11,48,0.0,44.545968173735645,5
74,74.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.178984196556286,8,79,2.541186950986756,97.78320335849975,4
75,75.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,58.85941089222267,12,79,0.5116570474382669,68.19894644063234,1
76,76.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.47606143335527,13,79,0.32173152710947467,52.49358710153471,5
77,77.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.4560839022393,12,79,9.09274537149473,68.78130537204215,1
78,78.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.23979674745639,9,79,2.1004362218891175,39.490331493052885,2
79,79.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.958738288870567,14,79,6.119326094343584,35.415490110712526,1
80,80.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,23.90800233996863,15,79,2.362145972284591,22.02921467667922,4
81,81.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.43826044605023,7,48,1.7599420694026886,50.70005934574501,2
82,82.0,4,FailedPermanent,0,keep_running,4,FailedPermanent,-14.64,45.034649950497126,2,79,0.0,31.30377663365284,3
83,83.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.030023137208175,14,79,0.4990285761809489,20.329736606409394,4
84,84.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.800080380306824,9,79,2.264759493698969,90.0428770917412,2
85,85.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.56014227231636,7,79,4.955183996456866,49.63302390313414,1
86,86.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.334250444680116,6,79,1.7914194379282147,50.97716478930644,1
87,87.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.8889736158112,8,79,0.0,94.73406801560405,2
88,88.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.850199932345493,8,48,7.681341509710457,115.07582513937717,3
89,89.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.51038708565145,15,79,0.0,20.000973427019254,2
90,90.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.13478307226116,11,79,9.625287925124752,94.20607180899364,6
91,91.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.488215709978746,12,48,0.2714648909166305,42.626681221348,4
92,92.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.58051618544421,14,79,2.0604049635673403,79.73555052441164,1
93,93.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.35972644913479,6,48,0.0,62.526124918842804,2
94,94.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.23267990585033,10,79,0.0,26.935648091753173,1
95,95.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.716243164391884,18,31,3.149268714849354,32.9062078198042,4
96,96.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,66.55450388163746,13,48,0.0,89.60966649112383,4
97,97.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,24.541221970749913,6,79,0.0,52.50468244500326,0
98,98.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.63316445813493,8,48,6.814691980354662,67.33971114082438,2
99,99.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.46182044203624,7,79,6.847071274565884,25.37020380650491,2
100,100.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.099140637439,10,31,0.0,62.09203623762362,2
101,101.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.615501296130894,7,48,6.740515560506633,85.59330480215455,5
102,102.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.22543537087117,8,79,8.292794176820472,81.03920742507418,2
103,103.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.69027138281441,7,48,0.0,62.26087986599288,5
104,104.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.51898010053092,11,79,10.025751937063305,173.2067853564561,1
105,105.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.28779369231062,8,79,0.0,60.82655869058377,2
106,106.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.7737554538134,8,79,0.0,44.32588728502393,1
107,107.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,26.355667656811754,8,79,4.001929256693579,99.56192547246367,0
108,108.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.369417669410744,8,79,0.5766811817955737,80.72499607803753,0
109,109.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.91308187621826,9,31,7.075735814038847,11.536785866408632,2
110,110.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.934746101941116,14,79,0.0,0.6558584033322212,1
111,111.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.12215343122325,10,79,1.6565157120074756,91.51281510116186,2
112,112.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.21247972597281,9,79,3.300703814526182,0.0,2
113,113.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.218323242326715,10,79,0.0,56.46008672891741,2
114,114.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.34761299724372,11,79,0.5717307295944883,118.14371589201447,3
115,115.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.84151493615672,7,79,2.9068244306636917,76.8194037645117,3
116,116.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,17.899995702713216,10,48,5.8350490596500535,69.64158060145722,3
117,117.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.67813494327278,8,79,8.116575366234727,41.2933753686784,2
118,118.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.981712487657276,16,79,11.051290164514286,176.49877104382676,3
119,119.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.24131336882405,11,48,3.460807712288695,12.948851459462736,1
120,120.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.04430928956446,10,79,2.025722578764364,102.3977968776933,3
121,121.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.07904061285933,10,48,2.5944264839036917,66.02294871844683,2
122,122.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.06652969710206,10,79,5.074041580349782,75.38281426497122,1
123,123.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.3527951024477,16,79,0.0,48.46507850803457,1
124,124.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.298863002120438,8,79,4.459745917974988,26.01471879458993,4
125,125.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,25.06837701994298,11,79,0.0,59.797657174549286,2
126,126.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.397813100425154,10,79,6.87719188040618,84.93166518675501,5
127,127.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.96609247208898,15,79,4.631458876735137,57.54476354075276,4
128,128.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.461262664854317,16,79,6.51775697589753,72.5310063509075,2
129,129.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.220165536527475,14,0,0.0,34.863038745836455,4
130,130.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,34.645023992704814,6,79,0.0,43.953943620661335,1
131,131.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.76801414336998,6,79,0.0,64.21085941284356,2
132,132.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.74531011261078,9,0,11.464167486073844,77.0217494115468,3
133,133.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.702789849034385,13,48,0.749847328440197,90.50880597234917,5
134,134.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.11876070134947,14,31,0.0,37.450947087818,0
135,135.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.892160275721544,8,79,0.0,30.175722003866507,0
136,136.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,53.27808183759279,14,31,0.9608115153292269,73.29672515767602,1
137,137.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.958630089683812,8,79,0.0,4.9379610411010955,1
138,138.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.24300954957527,7,48,4.521349799215374,110.8777973750522,2
139,139.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.22433830283685,10,79,11.083261134233663,47.99367565425456,2
140,140.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.36059881434145,9,79,3.4395901822816097,44.60515740951679,0
141,141.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.294795685873,13,48,0.0,65.6110993357909,0
142,142.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,24.93806888132942,12,79,0.0,11.799740992345207,1
143,143.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,22.129973194221446,8,48,0.0,58.67951660247355,0
144,144.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.39991455644465,12,79,5.175199647281736,33.525262834344105,2
145,145.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.55682246674914,5,79,12.104693464809927,96.33729867985235,2
146,146.0,4,FailedPermanent,0,keep_running,4,FailedPermanent,-14.64,45.9961996344154,3,79,0.0,96.28704417330637,1
147,147.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,25.70395647260468,6,48,6.6572345603475815,138.57554970440802,3
148,148.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.980522828838296,4,79,4.126010919089642,68.18686742344927,5
149,149.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.140780564711783,9,79,2.7803135036612803,131.1061406614595,2
150,150.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.04332363463487,16,31,5.491943014736213,0.0,1
151,151.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.79176822900842,7,31,0.0,23.487784654812916,0
152,152.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.521518901988262,6,79,0.0,62.04837214463884,1
153,153.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.498565352980542,8,0,8.883460925204904,0.0,2
154,154.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.3205968472187,9,48,6.771370541656691,88.57064373193515,2
155,155.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.286704815907996,10,79,0.0,79.55737772967909,2
156,156.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.36532727808716,8,31,0.0,33.261247505437325,4
157,157.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.170673920673423,10,31,7.225460452261278,56.038214855320255,2
158,158.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,50.05249787097728,11,48,0.0,98.3823094608488,3
159,159.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.807592489823435,14,79,5.274060701987254,91.61018399934139,1
160,160.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.03366063020939,11,48,1.1875563256446182,6.371296504218957,3
161,161.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.879607606438277,10,48,0.0,65.26557246133125,1
162,162.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,51.53815273732308,8,79,5.784082280277913,0.0,1
163,163.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.76334486501066,11,79,10.488761448876629,61.1584038030003,0
164,164.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.69606809240626,7,79,3.087078040687436,30.996989179209912,1
165,165.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.697342588014656,10,79,2.8936959137570493,62.28894112253957,2
166,166.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.7747259404875,10,79,0.0,46.66805809851203,2
167,167.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.37229782614877,12,79,6.888223496466351,40.4163320957219,4
168,168.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,26.957268876871847,14,31,3.056732185381451,96.99300697065321,3
169,169.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,51.41180179726292,13,48,0.0,132.37895760570044,0
170,170.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.79512996476992,12,48,1.2647603094314759,88.71656793353179,2
171,171.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,36.085672748058904,13,79,2.499408311234041,103.17988853685196,5
172,172.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.722969459769146,17,79,0.0,70.80847391018824,5
173,173.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.868358954243085,8,79,0.9849838994917477,8.881635168349407,0
174,174.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.644075321883854,11,79,2.8316168797424917,104.12297763660261,2
175,175.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,19.246854348128466,10,48,0.0,79.10856498203216,0
176,176.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,35.1737836018623,9,0,1.842085947366664,29.488858616095932,1
177,177.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,8.466189291802966,11,48,6.370663646703746,14.6152448489942,4
178,178.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.31726831110101,4,79,6.820235690590787,35.176572777872124,1
179,179.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.803614820622094,8,79,3.7642564017009867,119.28402876233767,1
180,180.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,21.81862133282005,9,79,0.17554360435446048,75.08863232835738,5
181,181.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.717544350793695,13,79,2.5121478874966705,73.32786020018713,1
182,182.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.38873959351105,9,79,0.0,46.93448464554096,6
183,183.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.270064438986445,8,79,4.529098927067883,42.371457835684005,2
184,184.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,36.91390304261343,10,79,9.198116389742125,23.909931384618297,0
185,185.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.219057313671918,10,79,4.8181141326376205,69.2866727959362,1
186,186.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.19309807887108,15,48,5.531568081254525,61.12196412133634,3
187,187.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.70451257014322,5,31,4.364252193740633,70.05573853067763,2
188,188.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.20198730426359,5,48,0.0,46.48589710353343,4
189,189.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,26.70749728965057,9,79,0.0,43.668730024146235,1
190,190.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.829500055919574,12,0,5.354305683957912,103.6505429493932,2
191,191.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.9443881418462,12,31,1.8538846614520865,48.82481465714599,3
192,192.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,28.855902730755243,4,79,0.8150491804108816,68.31626120321754,1
193,193.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.54625858431487,8,79,4.1283525700444965,0.0,1
194,194.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,53.75151679652963,4,48,6.715244769067594,55.05199671441104,2
195,195.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.843306329986106,15,48,10.931946175534751,4.677710854874597,2
196,196.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,54.90304806917193,9,31,1.747909100661561,60.10918487444847,2
197,197.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,34.611098989597004,15,48,1.2758190895302244,77.50055676127975,2
