step,time_hours,state_idx,state,action_idx,action,next_state_idx,next_state,reward,temperature,ecc_count,xid_code,utilization,power_usage,retired_pages
22,22.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.603523204020924,0,0,85.9979633264679,596.2065407733138,0
23,23.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.456289540209774,2,0,84.30179063480651,566.3153456841242,0
24,24.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.5720105669423,0,0,81.86364881965895,554.008870879135,0
25,25.0,0,Healthy,0,keep_running,1,Degraded,1.2,62.81747917723867,0,0,76.27821766545553,588.8702243069729,0
26,26.0,1,Degraded,0,keep_running,3,FailedRecoverable,-2.64,68.21830068783488,0,48,75.1766660216733,711.3191146238805,0
27,27.0,3,FailedRecoverable,3,reboot,0,Healthy,0.8999999999999999,65.71609490223736,9,48,21.611570339579217,223.8388790675161,3
28,28.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.03987633712471,0,0,85.4826075022425,570.257598615701,0
29,29.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.102059174018606,0,0,78.1194391186293,608.0152250099156,0
30,30.0,0,Healthy,0,keep_running,0,Healthy,1.2,66.6718484011693,0,0,82.88107669439023,565.3895096902834,0
31,31.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.46836394522532,0,0,87.3653648260292,599.1516812938314,0
32,32.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.30198334277625,0,0,90.63722160776712,548.2634488104177,0
33,33.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.4467881293116,0,0,81.35943801827439,519.6586482026753,0
34,34.0,0,Healthy,0,keep_running,2,MaintenanceRequired,0.36,65.89691336631866,0,0,75.75335517244865,476.6834170442302,0
35,35.0,2,MaintenanceRequired,4,isolate_maintain,0,Healthy,0.8999999999999999,77.74377792015036,1,0,55.75749879305779,633.2615288538268,0
36,36.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.30676665112673,0,0,95.83451029553598,563.4612590799173,0
37,37.0,0,Healthy,0,keep_running,0,Healthy,1.2,57.832535246774654,0,0,94.36118512252854,609.2949220994052,0
38,38.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.675960556440415,0,0,84.22261226271773,621.2265498969313,0
39,39.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.462767673671216,0,0,96.01259778609402,571.9907801155284,0
40,40.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.05361343629151,0,0,87.2100328029231,594.6087151277771,0
41,41.0,0,Healthy,0,keep_running,0,Healthy,1.2,66.80227321296184,0,0,88.02130047264596,539.7935198571053,0
42,42.0,0,Healthy,0,keep_running,2,MaintenanceRequired,0.36,60.97030411765433,0,0,85.76151638585482,590.4876452763064,0
43,43.0,2,MaintenanceRequired,1,power_cap,0,Healthy,0.59531490904385,81.0468509095615,4,31,61.47610404597878,685.9909750354143,0
44,44.0,0,Healthy,0,keep_running,0,Healthy,1.2,66.29435355526569,1,0,87.19619894335553,516.1093272742158,0
45,45.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.16737089234849,0,0,87.70333929324802,600.5527743132172,0
46,46.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.33427387005622,1,0,90.11939131045744,624.2307616560771,0
47,47.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.0642668634121,0,0,86.49349129248453,565.168347533572,0
48,48.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.598067710000386,0,0,78.69258901708334,537.8465813513925,0
49,49.0,0,Healthy,0,keep_running,1,Degraded,1.2,65.29981111061575,0,0,83.23322010372905,579.2908679851362,0
50,50.0,1,Degraded,1,power_cap,1,Degraded,0.8999999999999999,66.72972033605755,4,0,83.42810111210582,582.6033568938781,0
51,51.0,1,Degraded,0,keep_running,1,Degraded,1.2,67.40022445575441,1,0,83.64092151573445,569.4369885778334,0
52,52.0,1,Degraded,0,keep_running,1,Degraded,1.2,65.16733825677017,0,0,72.81044587780406,557.9168690797608,0
53,53.0,1,Degraded,0,keep_running,3,FailedRecoverable,-2.64,74.99306935824289,1,0,71.89929906148728,607.6832540677582,0
54,54.0,3,FailedRecoverable,3,reboot,0,Healthy,0.8999999999999999,67.56705820758944,6,79,30.607544205430223,328.13946021703117,5
55,55.0,0,Healthy,0,keep_running,0,Healthy,1.2,57.68209905884048,0,0,86.7961197178348,553.431005507224,0
56,56.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.55668368341275,0,0,85.90513372871652,611.720307215598,0
57,57.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.60503109247097,0,0,90.06738461835596,566.2640663932438,0
58,58.0,0,Healthy,0,keep_running,0,Healthy,1.2,62.52153734274677,0,0,84.28851235330764,631.8430619134173,0
59,59.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.326628052358444,0,0,84.65553987484098,589.8216431806857,0
60,60.0,0,Healthy,0,keep_running,1,Degraded,1.2,65.2323809240003,0,0,94.3958502288742,574.382675328318,0
61,61.0,1,Degraded,0,keep_running,1,Degraded,1.2,68.14712977554508,0,0,71.63100907007136,627.546248257998,0
62,62.0,1,Degraded,0,keep_running,2,MaintenanceRequired,0.36,66.30696255675734,0,0,78.42020820893308,581.1298231411452,0
63,63.0,2,MaintenanceRequired,4,isolate_maintain,2,MaintenanceRequired,0.06,70.7090769345795,2,79,75.4016130036001,541.5245005371647,0
64,64.0,2,MaintenanceRequired,4,isolate_maintain,3,FailedRecoverable,-2.94,74.41415376394683,3,48,74.1040785405429,726.1402164845925,2
65,65.0,3,FailedRecoverable,3,reboot,2,MaintenanceRequired,0.06,64.10937552420955,5,48,0.0,282.8243325572377,2
66,66.0,2,MaintenanceRequired,1,power_cap,0,Healthy,0.26422392381334125,84.35776076186659,6,0,75.28237921376395,701.5008597751491,2
67,67.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.99680152225662,0,0,80.75360535374905,638.7409972113488,0
68,68.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.766223715994435,0,0,77.51098222314099,571.5405868984295,0
69,69.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.432007260042475,0,0,90.94018511417212,561.5946934281062,0
70,70.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.24449357039896,0,0,86.63894869101976,603.3203807413374,0
71,71.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.21970449742723,0,0,70.65548237164137,555.2774178208782,0
72,72.0,0,Healthy,0,keep_running,0,Healthy,1.2,61.544855456433034,0,0,84.24560285640413,653.5155186108329,0
73,73.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.11995050117096,1,0,79.18680212386451,579.4934626192437,0
74,74.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.39156903478748,0,0,79.915202180436,578.7647134039465,0
75,75.0,0,Healthy,0,keep_running,0,Healthy,1.2,62.577096323697276,0,0,82.0489263960953,564.2223168203377,0
76,76.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.65703230700324,0,0,86.60682792824615,580.4005275745775,0
77,77.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.14002867120586,1,0,90.7235049209962,573.51956831563,0
78,78.0,0,Healthy,0,keep_running,0,Healthy,1.2,69.02280790747683,0,0,69.78040480338527,527.3679831472455,0
79,79.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.12119407991463,0,0,83.13947246731692,560.0240102033613,0
80,80.0,0,Healthy,0,keep_running,0,Healthy,1.2,64.04139951556058,1,0,87.96248195763714,626.4950248450303,0
81,81.0,0,Healthy,0,keep_running,0,Healthy,1.2,60.43256771726317,0,31,91.64855721675414,643.7741650146611,0
82,82.0,0,Healthy,0,keep_running,0,Healthy,1.2,59.950416558072796,0,0,91.32176331721566,535.3178621748708,0
83,83.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.99625793311256,0,0,89.50467030728022,554.1308639136649,0
84,84.0,0,Healthy,0,keep_running,1,Degraded,1.2,58.733234895026854,0,0,88.32658847277251,558.2891057201583,0
85,85.0,1,Degraded,0,keep_running,1,Degraded,1.2,68.6416705106223,0,31,72.8060764886314,633.8718430772051,0
86,86.0,1,Degraded,0,keep_running,1,Degraded,1.2,66.22880310042574,0,0,75.79590237984009,681.7006927836768,0
87,87.0,1,Degraded,0,keep_running,1,Degraded,1.2,69.18446206116063,0,0,99.02286503262683,606.0751533075289,0
88,88.0,1,Degraded,0,keep_running,1,Degraded,1.2,70.11342769139058,1,31,82.56713235329622,589.107560303405,0
89,89.0,1,Degraded,0,keep_running,0,Healthy,1.2,61.76933458382452,0,0,70.08228742225953,547.9412857386106,0
90,90.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.12630229123675,0,0,90.44159403153793,621.8176199011875,0
91,91.0,0,Healthy,0,keep_running,0,Healthy,1.2,63.640556536241576,0,0,85.49674970747758,636.9088091025681,0
92,92.0,0,Healthy,0,keep_running,0,Healthy,1.2,65.00004078489093,0,0,86.50024229842741,600.9023062670055,0
93,93.0,0,Healthy,0,keep_running,3,FailedRecoverable,-2.64,65.27871800624742,1,0,75.50851783349438,584.5345998210047,0
94,94.0,3,FailedRecoverable,3,reboot,2,MaintenanceRequired,0.06,70.46499191719509,6,48,28.742188758011125,136.80490739488692,1
95,95.0,2,MaintenanceRequired,4,isolate_maintain,2,MaintenanceRequired,0.06,74.99403275633362,3,48,75.30568035387004,697.0079973741684,1
96,96.0,2,MaintenanceRequired,1,power_cap,2,MaintenanceRequired,0.06,77.42871187275318,6,48,73.17815192903619,613.6504976897472,1
97,97.0,2,MaintenanceRequired,1,power_cap,4,FailedPermanent,-14.940000000000001,76.76520603684315,4,48,80.4036333114965,677.9932322356241,1
98,98.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.89152774804407,11,0,5.668071810559402,0.0,2
99,99.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,34.71005037132038,12,79,7.802863177485291,62.33915595589062,1
100,100.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.04080362712346,15,79,7.322436492410036,44.364933524687245,1
101,101.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.28421876091398,14,79,0.0,67.07511902119958,2
102,102.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,19.5195814818711,7,79,4.59049601412862,15.22420185425613,2
103,103.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.23566859773944,11,79,2.18743410958733,41.3541960231262,0
104,104.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.70167090483574,11,0,6.537906363043845,56.98603718672481,2
105,105.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.37567108315682,7,79,9.5498609466268,52.568438697701744,2
106,106.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.09949414612221,13,79,5.548933559188133,40.6757028092397,1
107,107.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.89494492418282,8,79,3.873143780624655,78.56660823535778,4
108,108.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.53677315768931,12,48,5.774842042603395,96.17430590512708,3
109,109.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,58.963860983792756,14,79,0.7989571545817464,63.43884829631485,0
110,110.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.24776326905233,16,79,4.781658320966937,61.12739018161199,3
111,111.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.672731045441544,5,48,1.8565470916064746,93.64056955108168,3
112,112.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.35229805481576,8,48,5.410832830688772,92.42608096335854,2
113,113.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.54733854101655,8,79,2.4409908985354507,85.59880937537052,1
114,114.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.90915133968724,6,48,8.744686104309967,37.82284148397876,2
115,115.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.647148831892686,6,48,0.0,84.6516098951393,2
116,116.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.604948976050466,10,79,0.0,0.0,3
117,117.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,25.51061716957005,11,79,7.058066980018124,33.76469512339558,2
118,118.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,24.001428574697588,10,79,0.0,113.3589634832488,2
119,119.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.71181416381522,9,48,2.7153542534168635,47.74521700530676,1
120,120.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.600905132573345,7,79,0.0,15.387869533671914,2
121,121.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,30.478812091258202,6,79,0.0,13.307050529339826,4
122,122.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.4069195917417,7,79,2.992935270229367,34.47570742353878,2
123,123.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.40080320163302,17,79,5.223751761596999,122.48634972229064,5
124,124.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,57.98517754582868,13,79,0.0,52.52371084536513,4
125,125.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,19.580341406049833,15,0,5.837289699245914,126.33240098430915,2
126,126.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.806814866283574,8,79,0.0,32.43417313397807,3
127,127.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,53.705501546969515,12,48,3.333549474802056,0.0,1
128,128.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.396504393102184,10,79,0.0,39.804667706588624,6
129,129.0,4,FailedPermanent,0,keep_running,4,FailedPermanent,-14.64,21.265647007834396,3,31,0.0,64.91240328981986,2
130,130.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.983121149531456,6,79,4.408093029757967,65.76249545139235,1
131,131.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.849900969634135,8,79,3.36151678127858,27.9795953550931,2
132,132.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,55.657577091217185,7,48,3.9409028926600627,61.831411803082304,2
133,133.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.23785241421056,6,79,0.0,0.0,0
134,134.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,36.3512052897459,11,48,4.889416805572369,45.44238233004519,1
135,135.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,50.52998984927764,8,0,2.486171668711656,18.540817658194754,1
136,136.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,26.220273520413024,10,79,5.890680762978071,165.3731004085621,2
137,137.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.44881899120002,8,79,4.2775653809142975,109.91200899541327,2
138,138.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.136654596958344,6,79,7.039308518330587,20.524746155583454,3
139,139.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,56.34641900264687,12,79,1.8286671979669273,83.80591531355338,2
140,140.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.24998745760174,11,79,5.95203385717441,63.81946353726269,3
141,141.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.33247350118184,13,48,3.567896151667495,99.54251300401127,1
142,142.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.82238988205418,14,79,0.0,30.952101364333885,2
143,143.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.416379584745954,12,79,4.143115856317056,87.5937680049345,1
144,144.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.84552548101124,15,48,1.9017549368159457,28.777623511267223,4
145,145.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,27.869444484775553,12,79,2.1672169617910484,121.95865110883781,2
146,146.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,36.906803472296055,8,79,4.233625146910927,59.42435521720554,2
147,147.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.18524900723705,7,79,0.9497583448885852,86.47902841945341,0
148,148.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.79570014521637,13,0,2.5025375187625727,0.0,0
149,149.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,51.061381921473846,4,48,0.0,0.0,2
150,150.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.065049756164676,12,48,0.0,64.59169837740066,2
151,151.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.236978502559516,8,48,0.0,68.70847274882566,0
152,152.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,60.6486168252089,11,79,0.0,65.1230861248728,4
153,153.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.320598531923395,11,79,3.9722020911450966,110.04325650820536,3
154,154.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,49.06910061326211,12,79,4.668340204251151,72.92819020421344,1
155,155.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,32.409769376797314,10,79,2.7932289759531974,85.380023919972,1
156,156.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.30921961932691,5,48,5.111633203791187,23.209529994315147,4
157,157.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,25.320101498063785,11,79,6.668942762692904,68.42787288655288,4
158,158.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.89170182674466,8,79,5.1116932945377265,2.648230871965449,0
159,159.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.44016211751002,16,48,0.0,61.082320545354634,1
160,160.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.51730778685007,7,79,8.058266797056362,109.01004861494658,2
161,161.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,35.256122128833255,11,79,0.0,65.3627193144905,3
162,162.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.24057279796936,15,79,0.0,56.06048289024479,5
163,163.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.844754112111865,13,48,0.0,72.42991131214114,0
164,164.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,41.0230972704697,10,79,0.0,134.40687144928128,2
165,165.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,53.03794950654698,7,79,7.40469754142816,95.90271743900888,0
166,166.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,42.35448338265326,10,79,2.7662022636765666,89.7116643958783,2
167,167.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,44.60992189557533,15,48,12.734300929741345,30.951824492695764,4
168,168.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.121181830577193,17,48,9.485283338802143,5.115345326579961,1
169,169.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,50.89565806415191,7,79,6.015669850661155,47.44223986578524,2
170,170.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,64.71784453104092,8,79,0.0,36.993328599024565,0
171,171.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,38.39485331162335,6,48,2.3530668101712546,27.37243203937814,3
172,172.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,46.343473261855735,11,0,0.0,53.40537393072899,1
173,173.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,24.86454340389463,10,79,2.0735076417022915,79.73329215872435,3
174,174.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.48027013411236,13,79,3.3456448997157833,20.299630455479686,3
175,175.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,50.06570157017185,11,0,0.0,157.41558113797387,1
176,176.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,39.962020447258794,15,79,7.3241772555102,122.61432900300925,3
177,177.0,4,FailedPermanent,0,keep_running,4,FailedPermanent,-14.64,37.28534555587242,3,48,5.888228459994357,70.15769691709335,2
178,178.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.86880035594698,17,79,0.027403057009091236,92.2686095752235,1
179,179.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.610937035405534,6,79,6.463741828556661,124.38267078195621,2
180,180.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,36.68555682916734,11,48,5.4705542598949854,29.420122746267957,1
181,181.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,37.41377223976981,11,79,9.915461611333614,94.90976838819265,1
182,182.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,52.70056160957014,17,48,3.2171239711226014,68.6380468005705,3
183,183.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.22789805407226,8,79,2.7206149641464785,123.49038949999621,2
184,184.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.812278177493006,9,79,0.0,25.136450312846076,1
185,185.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,48.29781796672102,14,79,4.668950363466962,40.5833449829653,2
186,186.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.44246593536397,7,79,1.6764988017960345,41.223158337485884,1
187,187.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.01054712521501,8,79,0.0,70.80944873190953,2
188,188.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,43.63176034460368,7,79,1.868095017063878,32.501171698499185,5
189,189.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,45.60746000599552,11,48,3.2454877368364468,35.176423555128856,1
190,190.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,47.044662889427386,10,79,1.4248253065980196,65.20735061640441,4
191,191.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,29.640923175390512,10,31,8.005334637757944,83.72481320400324,0
192,192.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,40.6009893709944,13,79,4.042953411438537,32.874860103174214,1
193,193.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,31.262114598453625,13,48,1.4875161105547794,58.38851279718947,3
194,194.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.93211409123361,11,79,0.0,52.90572449460726,3
195,195.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,35.580723914956195,8,79,11.724869670939718,73.99930655924345,1
196,196.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,25.096231843461933,11,79,1.7189048052797629,110.18200320029123,1
197,197.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,33.18999457708338,5,79,0.0,145.4849279998047,2
198,198.0,4,FailedPermanent,1,power_cap,4,FailedPermanent,-14.940000000000001,59.99708222278311,6,48,0.0,79.62252216079366,2
